object_id,title,artist_name,object_begin_date,object_end_date,painting_age,creation_year,height_cm,width_cm,area_cm2,accession_year,years_in_collection,artist_work_count,tag_count,is_public_domain,is_highlight,department,has_known_artist,primary_medium,support,nationality_group,acquisition_type,tag_men,tag_women,tag_landscapes,tag_portraits,tag_mountains,tag_trees,tag_flowers,tag_birds,tag_horses,tag_abstraction,tag_count.1,is_on_display,medium,culture,period,tags,gallery_number,credit_line,area_quartile,acquisition_encoded,collection_age_band,department_encoded,primary_medium_encoded,support_encoded,nationality_group_encoded,acquisition_type_encoded
632953,Midwest Apartment,Don Wynn,1972,1972,54.0,1972.0,158.43282,161.29033,25553.6818206306,1995.0,31.0,1,4,False,False,Modern and Contemporary Art,1,Oil,Canvas,American,Gift,1,1,0,0,0,0,0,0,0,0,4,0,Oil on canvas,,,Television|Interiors|Women|Reading,,"Gift of Dr. Wesley and Carolyn Halpert, 1995",Q4 (largest),1,21-40,7,5,0,0,1
632954,You Know I Am Aware,Arnaldo Roche Rabell,1990,1990,36.0,1990.0,212.72542,151.7653,32284.337183926,1990.0,36.0,1,2,False,False,Modern and Contemporary Art,1,Oil,Canvas,American,Purchase/Fund,0,0,0,0,0,0,0,0,0,0,2,0,Oil on canvas,,,Eyes|Leaves,,"Edith C. Blum Fund, 1990",Q4 (largest),3,21-40,7,5,0,0,3
632955,The Red Goat,John Alexander,1983,1983,43.0,1983.0,188.0,213.4,40119.2,1983.0,43.0,1,1,False,False,Modern and Contemporary Art,1,Oil,Canvas,American,Gift,0,0,0,0,0,0,0,0,0,0,1,0,Oil on canvas,,,Goats,,"Purchase, Anonymous Gift, 1983",Q4 (largest),1,41-60,7,5,0,0,1
632956,Garance,Melissa Meyer,1990,1991,36.0,1990.0,195.5804,223.52045,43716.21901918,1992.0,34.0,2,1,False,False,Modern and Contemporary Art,1,Oil,Canvas,American,Purchase/Fund,0,0,0,0,0,0,0,0,0,1,1,0,Oil on canvas,,,Abstraction,,"Arthur Hoppock Hearn Fund, 1992",Q4 (largest),3,21-40,7,5,0,0,3
632957,"McDonald's, Number 1",Dan McCleary,1986,1986,40.0,1986.0,93.02769,156.52782,14561.4215153358,1991.0,35.0,1,2,False,False,Modern and Contemporary Art,1,Oil,Canvas,American,Gift,1,1,0,0,0,0,0,0,0,0,2,0,Oil on canvas,,,Men|Women,,"Gift of Jane and Robert E. Carroll, 1991",Q4 (largest),1,21-40,7,5,0,0,1
632958,Above (for Steven Schmidt),Tod Wizon,1986,1986,40.0,1986.0,213.36043,249.5555,53245.268788865,1987.0,39.0,2,1,False,False,Modern and Contemporary Art,1,Acrylic,Canvas,American,Purchase/Fund,0,0,0,0,0,0,0,0,0,1,1,0,Acrylic on canvas,,,Abstraction,,"Denise and Andrew Saul Fund, 1987",Q4 (largest),3,21-40,7,0,0,0,3
632959,Untitled No. 8,Oliver Lee Jackson,1985,1985,41.0,1985.0,274.32056,213.36043,58529.1526394408,1988.0,38.0,1,0,False,False,Modern and Contemporary Art,1,Oil,Canvas,American,Gift,0,0,0,0,0,0,0,0,0,0,0,0,Oil and oil stick on canvas,,,,,"Gift of Mr. and Mrs. Gerald D. Kohs, 1988",Q4 (largest),1,21-40,7,5,0,0,1
632960,Petunias and Salvia,Robert Kushner,1988,1988,38.0,1988.0,91.440186,182.88037,16722.615048548818,1991.0,35.0,1,1,False,False,Modern and Contemporary Art,1,Oil,Canvas,American,Gift,0,0,0,0,0,0,0,0,0,0,1,0,"Oil, silver leaf, glitter, and wallpaper on canvas",,,Plants,,"Gift of Reba and Dave Williams, 1991",Q4 (largest),1,21-40,7,5,0,0,1
632961,Vision from Oklahoma,John Tweddle,1981,1981,45.0,1981.0,168.27533,245.7455,41352.905108515,1983.0,43.0,1,3,False,False,Modern and Contemporary Art,1,Oil,Canvas,American,Purchase/Fund,1,0,0,0,0,0,0,0,1,0,3,0,Oil on canvas,,,Eagles|Men|Horses,,"Edith C. Blum Fund, 1983",Q4 (largest),3,41-60,7,5,0,0,3
632962,Transplant,Tishan Hsu,1987,1987,39.0,1987.0,152.4003,152.4003,23225.851440089995,1988.0,38.0,1,1,False,False,Modern and Contemporary Art,1,Acrylic,Wood/Panel,American,Purchase/Fund,0,0,0,0,0,0,0,0,0,1,1,0,Alkyd and acrylic on carved wood,,,Abstraction,,"Joseph H. Hazen Foundation Purchase Fund, in honor of Cynthia Hazen Polsky, 1988",Q4 (largest),3,21-40,7,0,8,0,3
632963,"""Dutch"" Still Life with Orchids, Postcard View of Paris, and ""Death of Marat""",Paul Wonner,1983,1983,43.0,1983.0,177.80035,127.00025,22580.6889000875,1983.0,43.0,1,3,False,False,Modern and Contemporary Art,1,Acrylic,Canvas,American,Purchase/Fund,0,0,0,0,0,0,0,0,0,0,3,0,Acrylic on canvas,,,Orchids|Plants|Still Life,,"George A. Hearn Fund, 1983",Q4 (largest),3,41-60,7,0,0,0,3
632964,Morning in the Cleveland Flats,Richard Chiriani,1979,1979,47.0,1979.0,104.8,272.1,28516.08,1985.0,41.0,1,4,False,False,Modern and Contemporary Art,1,Other,Canvas,American,Gift,0,0,0,0,0,0,0,0,0,0,4,0,Alkyd on canvas mounted on composition board,,,Buildings|Bridges|Rivers|Boats,,"Gift of Dr. and Mrs. Robert E. Carroll, 1985",Q4 (largest),1,41-60,7,6,0,0,1
632965,Hakuryo,Frances Barth,1981,1981,45.0,1981.0,182.9,355.6,65039.240000000005,1983.0,43.0,1,0,False,False,Modern and Contemporary Art,1,Acrylic,Canvas,American,Gift,0,0,0,0,0,0,0,0,0,0,0,0,"Acrylic, modelling paste, plaster coated cloth, papier-mâché, and pastel on canvas",,,,,"Gift of Dr. and Mrs. Robert E. Carroll, 1983",Q4 (largest),1,41-60,7,0,0,0,1
632966,"Untitled (41,231,85,56,200,35)",Jane Hammond,1991,1991,35.0,1991.0,193.0,190.5,36766.5,1991.0,35.0,1,2,False,False,Modern and Contemporary Art,1,Oil,Canvas,American,Gift,0,0,0,1,0,0,0,0,0,0,2,0,Oil on canvas,,,Portraits|Female Nudes,,"Purchase, Sarah-Ann and Werner H. Kramarsky Gift and George A. Hearn Fund, 1991",Q4 (largest),1,21-40,7,5,0,0,1
632967,Landscape of the Earth,Alan Sonfist,1969,1969,57.0,1969.0,152.4003,182.88037,27871.023252110997,1987.0,39.0,2,1,False,False,Modern and Contemporary Art,1,Other,Canvas,American,Gift,0,0,0,0,0,0,0,0,0,1,1,0,Resin and charcoal on canvas,,,Abstraction,,"Anonymous Gift, 1987",Q4 (largest),1,21-40,7,6,0,0,1
632968,Can't,Doug Anderson,1985,1985,41.0,1985.0,243.8,167.6,40860.88,1986.0,40.0,1,2,False,False,Modern and Contemporary Art,1,Oil,Canvas,American,Gift,0,0,0,0,0,0,0,0,0,0,2,0,Acrylic and oil on canvas,,,Railways|Trains,,"Purchase, Louis and Bessie Adler Foundation Inc. Gift, 1986 (Seymour M. Klein, President)",Q4 (largest),1,21-40,7,5,0,0,1
632969,"Study for ""Danaë""",Jack Beal,1963,1963,63.0,1963.0,150.4953,147.3203,22171.01274459,1995.0,31.0,2,1,False,False,Modern and Contemporary Art,1,Oil,Canvas,American,Gift,0,0,0,0,0,0,0,0,0,0,1,0,Oil on canvas,,,Female Nudes,,"Gift of Dr. Wesley and Carolyn Halpert, 1995",Q4 (largest),1,21-40,7,5,0,0,1
632970,Dutch Daybreak,Christopher Brown,1990,1990,36.0,1990.0,229.9,228.6,52555.14,1990.0,36.0,1,1,False,False,Modern and Contemporary Art,1,Oil,Canvas,American,Gift,0,0,0,0,0,0,0,0,0,1,1,0,Oil on canvas,,,Abstraction,,"Gift of Gerson and Barbara Bakar, 1990",Q4 (largest),1,21-40,7,5,0,0,1
632971,Requiem,Mark Kostabi,1987,1987,39.0,1987.0,213.36043,182.88037,39019.4343817591,1988.0,38.0,1,2,False,False,Modern and Contemporary Art,1,Oil,Canvas,American,Gift,1,1,0,0,0,0,0,0,0,0,2,0,Oil and enamel on canvas,,,Women|Musicians,,"Gift of Stewart and Judith Colton, 1988",Q4 (largest),1,21-40,7,5,0,0,1
632972,Ausburg,Chuck Connelly,1983,1983,43.0,1983.0,203.2,254.0,51612.8,1984.0,42.0,1,2,False,False,Modern and Contemporary Art,1,Oil,Canvas,American,Purchase/Fund,0,0,0,0,0,0,0,0,0,0,2,0,Oil on canvas,,,Buildings|Cities,,"Edith C. Blum Fund, 1984",Q4 (largest),3,41-60,7,5,0,0,3
632973,Jeff Kleckner at Work,Dana Van Horn,1985,1985,41.0,1985.0,274.32056,182.88037,50167.8455114072,1986.0,40.0,1,3,False,False,Modern and Contemporary Art,1,Oil,Canvas,American,Purchase/Fund,1,0,0,0,0,0,0,0,0,0,3,0,Oil on canvas,,,Interiors|Men|Working,,"Edith C. Blum Fund, 1986",Q4 (largest),3,21-40,7,5,0,0,3
632974,Watching Television,Ed Paschke,1982,1982,44.0,1982.0,106.680214,203.20041,21677.46322368774,1984.0,42.0,1,1,False,False,Modern and Contemporary Art,1,Oil,Canvas,American,Purchase/Fund,0,0,0,0,0,0,0,0,0,1,1,0,Oil on canvas,,,Abstraction,,"Kathryn E. Hurd Fund, 1984",Q4 (largest),3,41-60,7,5,0,0,3
632975,City Crowd–Cop and Ear,A. Robert Birmelin,1980,1980,46.0,1980.0,121.9,243.8,29719.22,1981.0,45.0,1,4,False,False,Modern and Contemporary Art,1,Acrylic,Canvas,American,Gift,1,1,0,0,0,0,0,0,0,0,4,0,Acrylic on canvas,,,Cities|Women|Street Scene|Police,,"Gift of Mr. and Mrs. Federico Quadrani, 1981",Q4 (largest),1,41-60,7,0,0,0,1
632976,Lud,Stephen Buckley,1970,1970,56.0,1970.0,174.0,66.0,11484.0,1975.0,51.0,2,0,False,False,Modern and Contemporary Art,1,Other,Other,British,Gift,0,0,0,0,0,0,0,0,0,0,0,0,"Wax, resin, and cheesecloth on aluminum frame",,,,,"Purchase, Joseph H. Hazen Foundation Inc. Gift, 1975",Q4 (largest),1,41-60,7,6,4,1,1
632977,Untitled,Broto,1985,1985,41.0,1985.0,194.3,236.9,46029.670000000006,1986.0,40.0,1,1,False,False,Modern and Contemporary Art,1,Acrylic,Canvas,Spanish,Gift,0,0,0,0,0,0,0,0,0,1,1,0,Acrylic on canvas,,,Abstraction,,"Purchase, Stephen and Nan Swid Gift, 1986",Q4 (largest),1,21-40,7,0,0,15,1
632978,Greek Garden,Al Held,1966,1966,60.0,1966.0,365.76074,1706.8834,624310.9354777159,1987.0,39.0,3,0,False,False,Modern and Contemporary Art,1,Acrylic,Canvas,American,Gift,0,0,0,0,0,0,0,0,0,0,0,0,Acrylic on canvas,,,,,"Gift of Robert Miller and Purchase, Arthur Hoppock Hearn Fund, 1987",Q4 (largest),1,21-40,7,0,0,0,1
632979,Sator Arepo Tenet Opera Rotas,Gary Stephan,1982,1982,44.0,1982.0,226.06046,213.36043,48232.3569515978,1982.0,44.0,2,1,False,False,Modern and Contemporary Art,1,Oil,Canvas,American,Gift,0,0,0,0,0,0,0,0,0,1,1,0,Oil on canvas,,,Abstraction,,"Purchase, George A. Hearn Fund and Mr. and Mrs. Eugene M. Schwartz Gift, 1982",Q4 (largest),1,41-60,7,5,0,0,1
632980,"Untitled, Bababad Series IV",William Anastasi,1987,1987,39.0,1987.0,256.5,226.1,57994.65,1989.0,37.0,1,0,False,False,Modern and Contemporary Art,1,Oil,Canvas,American,Gift,0,0,0,0,0,0,0,0,0,0,0,0,Oil on canvas,,,,,"Gift of Barbara and Eugene Schwartz, 1989",Q4 (largest),1,21-40,7,5,0,0,1
632981,Furs,Siron Franco,1988,1988,38.0,1988.0,176.84785,168.27533,29759.130318540498,1996.0,30.0,1,1,False,False,Modern and Contemporary Art,1,Oil,Canvas,Latin American,Gift,0,0,0,0,0,0,0,0,0,0,1,0,Oil on canvas,,,Human Figures,,"Gift of Guillermo B. Serrano, 1996",Q4 (largest),1,21-40,7,5,0,11,1
632982,Night Rider,Richard Smith,1970,1970,56.0,1970.0,147.3203,261.6205,38542.01054615,1978.0,48.0,1,1,False,False,Modern and Contemporary Art,1,Acrylic,Canvas,British,Gift,0,0,0,0,0,0,0,0,0,1,1,0,"Acrylic, graphite, and polyurethane on canvas",,,Abstraction,,"Gift of Arthur and Carol Goldberg, 1978",Q4 (largest),1,41-60,7,0,0,1,1
632983,Untitled (Sportsmen),Leonid Lamm,1991,1991,35.0,1991.0,137.16028,167.32283,22950.046213192403,1993.0,33.0,3,1,False,False,Modern and Contemporary Art,1,Acrylic,Canvas,American,Gift,0,0,0,0,0,0,0,0,0,1,1,0,"Acrylic, graphite, and ink on canvas",,,Abstraction,,"Anonymous Gift, 1993",Q4 (largest),1,21-40,7,0,0,0,1
632984,The Good Fortune,Javier Arévalo,1989,1989,37.0,1989.0,170.18034,140.01778,23828.2734064452,1990.0,36.0,1,1,False,False,Modern and Contemporary Art,1,Oil,Canvas,Latin American,Gift,0,0,0,0,0,0,0,0,0,0,1,0,Oil and sand on canvas,,,Profiles,,"Purchase, Mex-Am Cultural Foundation Inc. Gift, 1990",Q4 (largest),1,21-40,7,5,0,11,1
632985,Kevin Kearney,Theophilus Brown,1978,1980,47.0,1979.0,121.92024,152.4003,18580.681152072,1983.0,43.0,1,2,False,False,Modern and Contemporary Art,1,Acrylic,Canvas,American,Purchase/Fund,1,0,0,1,0,0,0,0,0,0,2,0,Acrylic on canvas,,,Men|Portraits,,"Edith C. Blum Fund, 1983",Q4 (largest),3,41-60,7,0,0,0,3
632986,The Greatest Show on Earth,Paul Marcus,1987,1987,39.0,1987.0,182.88037,243.84048,44593.6372033776,1988.0,38.0,1,1,False,False,Modern and Contemporary Art,1,Oil,Wood/Panel,American,Purchase/Fund,1,0,0,0,0,0,0,0,0,0,1,0,Oil on etched wood,,,Men,,"George A. Hearn Fund, 1988",Q4 (largest),3,21-40,7,5,8,0,3
632987,Fair Hills,Willard Dixon,1985,1985,41.0,1985.0,182.9,274.3,50169.47,1987.0,39.0,1,5,False,False,Modern and Contemporary Art,1,Oil,Canvas,American,Gift,1,1,1,0,0,0,0,0,0,0,5,0,Oil on canvas,,,Roads|Women|Dogs|Hills|Landscapes,,"Gift of Dr. and Mrs. Robert E. Carroll, 1987",Q4 (largest),1,21-40,7,5,0,0,1
632988,Clem's No. I,Frank Bowling,1972,1972,54.0,1972.0,170.18034,71.12014,12103.2496060476,1980.0,46.0,5,0,False,False,Modern and Contemporary Art,1,Acrylic,Canvas,British,Gift,0,0,0,0,0,0,0,0,0,0,0,0,Acrylic on canvas,,,,,"Gift of Mrs. Madeline Mohr, 1980",Q4 (largest),1,41-60,7,0,0,1,1
632989,Hooton's Lightning (The Child Wills the Accident to Happen so the Rescue May Begin),Peter Nadin,1991,1992,34.0,1992.0,190.50038,157.48032,30000.0608025216,1992.0,34.0,1,4,False,False,Modern and Contemporary Art,1,Oil,Canvas,British,Gift,0,0,0,0,1,0,0,0,0,0,4,0,Oil on canvas,,,Human Figures|Children|Mountains|Planes,,"Purchase, Lila Acheson Wallace Gift, 1992",Q4 (largest),1,21-40,7,5,0,1,1
632990,Untitled #3,Paul Sarkisian,1980,1980,46.0,1980.0,200.6604,302.2606,60651.73290024001,1983.0,43.0,1,1,False,False,Modern and Contemporary Art,1,Acrylic,Canvas,American,Gift,0,0,0,0,0,0,0,0,0,1,1,0,"Acrylic, airbrush, and stencil on canvas",,,Abstraction,,"Gift of Frederick Weisman Foundation, 1983",Q4 (largest),1,41-60,7,0,0,0,1
632991,A Conspiracy of Objects,Nicholas Jolly,1989,1989,37.0,1989.0,203.20041,177.80035,36129.1040181435,1990.0,36.0,1,1,False,False,Modern and Contemporary Art,1,Oil,Canvas,British,Gift,1,0,0,0,0,0,0,0,0,0,1,0,Oil on canvas,,,Men,,"Purchase, Mr. and Mrs. Roy B. Simpson Gift and funds from various donors, 1990",Q4 (largest),1,21-40,7,5,0,1,1
632992,Runway,Stephen Barclay,1987,1987,39.0,1987.0,167.6,162.6,27251.76,1988.0,38.0,1,1,False,False,Modern and Contemporary Art,1,Oil,Canvas,British,Gift,0,0,1,0,0,0,0,0,0,0,1,0,Oil on canvas,,,Landscapes,,"Purchase, Norman L. and Rose E. Avnet Gift, 1988",Q4 (largest),1,21-40,7,5,0,1,1
632993,"Prototype, Number 1",Joe Zucker,1980,1980,46.0,1980.0,123.19025,243.84048,30038.76969132,1988.0,38.0,1,0,False,False,Modern and Contemporary Art,1,Acrylic,Canvas,American,Gift,0,0,0,0,0,0,0,0,0,0,0,0,Acrylic and rhoplex on canvas,,,,,"Gift of Barbara and Eugene Schwartz, 1988",Q4 (largest),1,21-40,7,0,0,0,1
632994,Coral Coast,Ian Smith,1984,1984,42.0,1984.0,152.4003,214.63043,32709.741921128996,1985.0,41.0,1,1,False,False,Modern and Contemporary Art,1,Oil,Canvas,Other,Gift,0,0,0,0,0,0,0,0,0,1,1,0,Oil on canvas,,,Abstraction,,"Gift of Ken Taylor, 1985",Q4 (largest),1,41-60,7,5,0,12,1
632995,Cardinal,Thérèse Oulton,1984,1984,42.0,1984.0,233.68047,213.36043,49858.1655618021,1985.0,41.0,2,1,False,False,Modern and Contemporary Art,1,Oil,Canvas,British,Gift,0,0,0,0,0,0,0,0,0,1,1,0,Oil on canvas,,,Abstraction,,"Purchase, Mr. and Mrs. E. Powis Jones Gift, 1985",Q4 (largest),1,41-60,7,5,0,1,1
632996,Mysuseter III,Per Kirkeby,1991,1991,35.0,1991.0,200.7,170.2,34159.14,1996.0,30.0,2,1,False,False,Modern and Contemporary Art,1,Oil,Canvas,Other European,Gift,0,0,0,0,0,0,0,0,0,1,1,0,Oil on canvas,,,Abstraction,,"Purchase, Harriett Ames Charitable Trust Gift, in memory of Lita Annenberg Hazen, 1996",Q4 (largest),1,21-40,7,5,0,14,1
632997,In the Studio,Leopold Seyffert,1933,1933,93.0,1933.0,182.24536,127.00025,23145.20628134,1962.0,64.0,2,2,False,False,Modern and Contemporary Art,1,Oil,Canvas,American,Gift,1,0,0,0,0,0,0,0,0,0,2,0,Oil on canvas,,,Painting|Men,,"Gift of Richard and Peter Seyffert, 1962",Q4 (largest),1,61-80,7,5,0,0,1
632998,Untitled (Read My Lips),Leonid Lamm,1990,1990,36.0,1990.0,183.19786,183.19786,33561.4559085796,1993.0,33.0,3,1,False,False,Modern and Contemporary Art,1,Oil,Canvas,American,Gift,0,0,0,0,0,0,0,0,0,0,1,0,Oil and acrylic on canvas,,,Mouths,,"Anonymous Gift, 1993",Q4 (largest),1,21-40,7,5,0,0,1
632999,My Father's Sketch Pad,Melissa Meyer,1987,1987,39.0,1987.0,167.64034,203.20041,34064.5858205394,1987.0,39.0,2,1,False,False,Modern and Contemporary Art,1,Oil,Canvas,American,Gift,0,0,0,0,0,0,0,0,0,1,1,0,Oil on canvas,,,Abstraction,,"Gift of Mr. and Mrs. Charles A Krasne, 1987",Q4 (largest),1,21-40,7,5,0,0,1
633000,Once,Nancy Haynes,1990,1990,36.0,1990.0,121.92024,121.92024,14864.544921657602,1990.0,36.0,1,1,False,False,Modern and Contemporary Art,1,Oil,Canvas,American,Gift,0,0,0,0,0,0,0,0,0,1,1,0,Oil on canvas,,,Abstraction,,"Purchase, Anonymous Gift, 1990",Q4 (largest),1,21-40,7,5,0,0,1
633001,Marathon,Vladimir Ovchinnikov,1986,1986,40.0,1986.0,142.24028,195.5804,27819.410858512,1988.0,38.0,1,3,False,False,Modern and Contemporary Art,1,Oil,Canvas,Other European,Purchase/Fund,0,0,0,0,0,0,0,0,0,0,3,0,Oil on canvas,,,Human Figures|Bridges|Sports,,"Kathryn E. Hurd Fund, 1988",Q4 (largest),3,21-40,7,5,0,14,3
633002,Black Valhalla,Noah Jemison,1976,1976,50.0,1976.0,193.83414,132.55652,25693.9790555928,1977.0,49.0,1,0,False,False,Modern and Contemporary Art,1,Other,Canvas,American,Purchase/Fund,0,0,0,0,0,0,0,0,0,0,0,1,Encaustic on canvas,,,,915.0,"George A. Hearn Fund, 1977",Q4 (largest),3,41-60,7,6,0,0,3
633003,The Sacred Garden of Adam,Marcia Grostein,1988,1988,38.0,1988.0,198.1,152.4,30190.44,1991.0,35.0,1,2,False,False,Modern and Contemporary Art,1,Oil,Canvas,Latin American,Purchase/Fund,0,0,0,0,0,0,0,0,0,0,2,0,Oil on canvas,,,Animals|Gardens,,"Purchase, George A. Hearn Fund, by exchange, 1991",Q4 (largest),3,21-40,7,5,0,11,3
633004,"Untitled, Landscape Number 5",Brad Davis,1989,1989,37.0,1989.0,198.1,147.3,29180.13,1989.0,37.0,1,1,False,False,Modern and Contemporary Art,1,Oil,Canvas,American,Gift,0,0,1,0,0,0,0,0,0,0,1,0,Oil on canvas,,,Landscapes,,"Anonymous Gift, 1989",Q4 (largest),1,21-40,7,5,0,0,1
633005,Visitation,Randall Schmit,1988,1988,38.0,1988.0,203.20041,203.20041,41290.4066241681,1988.0,38.0,1,1,False,False,Modern and Contemporary Art,1,Oil,Canvas,American,Purchase/Fund,0,0,0,0,0,0,0,0,0,1,1,0,"Acrylic, oil, wax crayon, and metallic spray paint on canvas",,,Abstraction,,"Edith C. Blum Fund, 1988",Q4 (largest),3,21-40,7,5,0,0,3
633006,Air Crash,Cham Hendon,1983,1983,43.0,1983.0,167.64034,243.84048,40877.50097296321,1983.0,43.0,1,3,False,False,Modern and Contemporary Art,1,Acrylic,Canvas,American,Purchase/Fund,0,0,0,0,0,0,0,0,0,0,3,0,Acrylic and rhoplex on canvas,,,Human Figures|Fire|Planes,,"Edith C. Blum Fund, 1983",Q4 (largest),3,41-60,7,0,0,0,3
633007,Ocean Cinders,Susan Laufer,1987,1987,39.0,1987.0,257.81052,157.48032,40600.0831889664,1988.0,38.0,1,1,False,False,Modern and Contemporary Art,1,Acrylic,Wood/Panel,American,Gift,0,0,0,0,0,0,0,0,0,1,1,0,"Acrylic, vinyl plaster, and polymer on wood",,,Abstraction,,"Purchase, PaineWebber Group Inc. Gift, 1988",Q4 (largest),1,21-40,7,0,8,0,1
633008,The Quick and the Dead,Sidney Goodman,1980,1981,46.0,1980.0,161.9,225.1,36443.69,1986.0,40.0,2,2,False,False,Modern and Contemporary Art,1,Oil,Canvas,American,Gift,1,0,0,0,0,0,0,0,0,0,2,0,Oil on canvas,,,Men|Death,,"Purchase, Riva and James J. Rochlis Gift, 1986",Q4 (largest),1,21-40,7,5,0,0,1
633009,"Tree Painting, Number 1",Christian Peltenburg-Brechneff,1990,1990,36.0,1990.0,127.00025,102.23521,12983.897228802498,1991.0,35.0,1,1,False,False,Modern and Contemporary Art,1,Oil,Canvas,Other European,Gift,0,0,0,0,0,0,0,0,0,1,1,0,Oil on canvas,,,Abstraction,,"Gift of the artist, in memory of Victoria Blumka, 1991",Q4 (largest),1,21-40,7,5,0,14,1
633011,Village,In Kie Whang,1991,1991,35.0,1991.0,121.92024,226.69545,27638.763670908,1995.0,31.0,1,0,False,False,Modern and Contemporary Art,1,Other,Canvas,Korean,Gift,0,0,0,0,0,0,0,0,0,0,0,0,Bronze paint with metal on canvas,,,,,"Gift of Grace Borgenicht Brandt, 1995",Q4 (largest),1,21-40,7,6,0,10,1
633012,Lausanne,Jim Dine,1992,1992,34.0,1992.0,185.42036,314.96063,58400.113400426795,1995.0,31.0,7,2,False,False,Modern and Contemporary Art,1,Oil,Wood/Panel,American,Gift,0,0,0,0,0,0,0,0,0,0,2,0,"Oil, enamel, wood, and electrical outlets on two plywood panels, with eight cast aluminum, painted ceramic lamps",,,Hearts|Lamps,,"Gift of the artist, in memory of Olivier Pauli, 1995",Q4 (largest),1,21-40,7,5,8,0,1
633119,當代 李華生 巴蜀鄉趣圖 軸|Rustic Scene,Li Huasheng,1982,1982,44.0,1982.0,135.9,67.3,9146.07,2013.0,13.0,5,2,False,False,Asian Art,1,Ink,Paper,Chinese,Gift,0,0,1,0,0,1,0,0,0,0,2,0,Hanging scroll; ink and color on paper,China,,Landscapes|Trees,,"Gift of Jerome Silbergeld and Michelle DeKlyen, 2013",Q4 (largest),1,0-20,2,4,5,2,1
634108,The Dream of the Shepherd (Der Traum des Hirten),Ferdinand Hodler,1896,1896,130.0,1896.0,250.1905,130.49277,32648.051372685,2013.0,13.0,1,2,True,True,European Paintings,1,Oil,Canvas,Other European,Bequest,0,0,0,0,0,0,0,0,0,0,2,1,Oil on canvas,,,Female Nudes|Shepherds,800.0,"Purchase, European Paintings Funds, Lila Acheson Wallace Gift, Catharine Lorillard Wolfe Collection, Wolfe Fund, Charles and Jessie Price Gift, funds from various donors, and Bequests of Collis P. Huntington and Isaac D. Fletcher, by exchange, 2013 

",Q4 (largest),0,0-20,4,5,0,14,0
634759,Kobo,Tomma Abts,1999,1999,27.0,1999.0,48.260098,38.417576,1854.035982682448,2013.0,13.0,1,0,False,False,Modern and Contemporary Art,1,Oil,Canvas,German,Gift,0,0,0,0,0,0,0,0,0,0,0,0,Acrylic and oil on canvas,,,,,"Gift of Olivier and Desiree Berggruen, 2013",Q2,1,0-20,7,5,0,6,1
637119,Wound #18,Lucas Samaras,2000,2000,26.0,2000.0,213.36043,183.19786,39087.1741846798,2014.0,12.0,2,0,False,False,Modern and Contemporary Art,1,Acrylic,Canvas,American,Gift,0,0,0,0,0,0,0,0,0,0,0,0,Acrylic on canvas,,,,,"Gift of the artist, 2014",Q4 (largest),1,0-20,7,0,0,0,1
637222,Untitled (Remnant from 18 Happenings in 6 Parts),Robert Rauschenberg|Allan Kaprow|Jasper Johns,1959,1959,67.0,1959.0,142.87529,126.682755,18099.83535862395,2014.0,12.0,1,1,False,False,Modern and Contemporary Art,1,Oil,Other,American,Gift,0,0,0,0,0,0,0,0,0,1,1,0,Oil on unbleached cotton muslin,,,Abstraction,,"Gift of Lucas Samaras, 2014",Q4 (largest),1,0-20,7,5,4,0,1
638131,The Furniture Factory,Bumpei Usui,1925,1925,101.0,1925.0,91.440186,109.220215,9987.116774559989,2014.0,12.0,1,4,False,False,Modern and Contemporary Art,1,Oil,Canvas,American,Purchase/Fund,1,0,0,0,0,0,0,0,0,0,4,0,Oil on canvas,,,Factories|Men|Working|Furniture,,"Purchase, Arthur Hoppock Hearn Fund, by exchange, 2014",Q4 (largest),3,0-20,7,5,0,0,3
638362,Dick Bagley,Alice Neel,1946,1946,80.0,1946.0,76.2,63.5,4838.7,2014.0,12.0,5,2,False,False,Modern and Contemporary Art,1,Oil,Canvas,American,Gift,1,0,0,1,0,0,0,0,0,0,2,0,Oil on canvas,,,Men|Portraits,,"Gift of Nina Baroness von Maltzahn, Betsy and Ed Cohen/Arete, A. Michael and Mercedes Hoffman, Michael and Beth Klein, Marjorie and Jeffrey A. Rosen, Familienstiftung Schultz-von Schacky (Berlin), Marlene and Dirk Ippen, Gahl Hodges Burt and Martin Indyk, Vedder family, Achim Moeller-Moeller Fine Art, 2014",Q3,1,0-20,7,5,0,0,1
639544,Untitled,Ardeshir Mohassess,1996,1996,30.0,1996.0,55.88011,76.20015,4258.0727640165,2014.0,12.0,2,1,False,False,Islamic Art,1,Watercolour,Paper,Other,Purchase/Fund,1,0,0,0,0,0,0,0,0,0,1,0,Ink and watercolor on paper,,,Men,,"Purchase, 2012 NoRuz at The Met Benefit, 2014",Q3,3,0-20,6,10,5,12,3
639777,Study for 'City Activities with Dance Hall',Thomas Hart Benton,1929,1929,97.0,1929.0,40.00508,56.197613,2248.19000387404,2016.0,10.0,7,4,False,False,Modern and Contemporary Art,1,Oil,Other,American,Gift,1,1,0,0,0,0,0,0,0,0,4,0,Oil on masonite,,,Leisure|Men|Women|Dancing,,"Gift of AXA Equitable, 2016",Q2,1,0-20,7,5,4,0,1
